"uniqueid","parentid","lctype","title","description","startdate","enddate"
"TOUR2003.200710","TOUR2003","S","(2007 - 2008, Semester 1)","","",""
"TOUR2003.200720","TOUR2003","S","(2007 - 2008, Semester 2)","","",""
"TOUR2003.200820","TOUR2003","S","(2008 - 2009, Semester 2)","","",""
"TOUR2003_1.200410","TOUR2003","S","(2004 - 2005, Semester 1)","","",""
"TOUR2004","","C","TOUR2004 - Research Methods for Business","","",""
"TOUR2004.200420","TOUR2004","S","(2004 - 2005, Semester 2)","","",""
"TOUR2004.200620","TOUR2004","S","(2006 - 2007, Semester 2)","","",""
"TOUR2004.200720","TOUR2004","S","(2007 - 2008, Semester 2)","","",""
"TOUR2004.200820","TOUR2004","S","(2008 - 2009, Semester 2)","","",""
"TOUR3000","","C","TOUR3000 - Tourism Management","","",""
"TOUR3000.200510","TOUR3000","S","(2005 - 2006, Semester 1)","","",""
"TOUR3000.200710","TOUR3000","S","(2007 - 2008, Semester 1)","","",""
"TOUR3000.200810","TOUR3000","S","(2008 - 2009, Semester 1)","","",""
"TOUR3001","","C","TOUR3001 - Sustainable Tourism","","",""
"TOUR3001.200420","TOUR3001","S","(2004 - 2005, Semester 2)","","",""
"TOUR3001.200520","TOUR3001","S","(2005 - 2006, Semester 2)","","",""
"TOUR3001.200620","TOUR3001","S","(2006 - 2007, Semester 2)","","",""
"TOUR3001.200710","TOUR3001","S","(2007 - 2008, Semester 1)","","",""
"TOUR3001.200720","TOUR3001","S","(2007 - 2008, Semester 2)","","",""
"TOUR3001.200820","TOUR3001","S","(2008 - 2009, Semester 2)","","",""
"TOUR3001_1.200420","TOUR3001","S","(2004 - 2005, Semester 2) - 1","","",""
"TOUR3002","","C","TOUR3002 - Tourism Marketing","","",""
"TOUR3002.200620","TOUR3002","S","(2006 - 2007, Semester 2)","","",""
"TOUR3002.200720","TOUR3002","S","(2007 - 2008, Semester 2)","","",""
"TOUR3006","","C","TOUR3006 - Project","","",""
"TOUR3006.200820","TOUR3006","S","(2008 - 2009, Semester 2)","","",""
"TOUR3007","","C","TOUR3007 - Internship","","",""
"TOUR6000","","C","TOUR6000 - Tourism and Hospitality Management","","",""
"TOUR6000.200615","TOUR6000","S","(2006 - 2007, Semester 1)","","",""
"TOUR6020.200615","TOUR2001","S","(2006 - 2007, Year)","","",""
"TOUR6020.200720","TOUR2001","S","(2007 - 2008, Semester 2)","","",""
"TOUR6030","","C","TOUR6030 - Tourism Destination Management","","",""
"TOUR6030.200910","TOUR6030","S","(2009 - 2010, Semester 1)","","",""
"TOUR6070","","C","TOUR6070 - Information Technology and Management for Hospitality and Tourism","","",""
"TOUR6070.200710","TOUR6070","S","(2007 - 2008, Semester 1)","","",""
"TOUR6070.200810","TOUR6070","S","(2008 - 2009, Semester 1)","","",""
"TOUR6140","","C","TOUR6140 - Financial Management I","","",""
"TOUR6140.200615","TOUR6140","S","(2006 - 2007, Year)","","",""
"URN:X-WEBCT-VISTA-V1:077f9c78-7f00-0001-01e2-d46142a90450","MGMT2005.200720","C","Practical Exam AM ML5","","",""
"URN:X-WEBCT-VISTA-V1:077f9e0c-7f00-0001-01e2-d4614b9c63e5","MGMT2005.200720","C","Practical Exam AM ML6","","",""
"URN:X-WEBCT-VISTA-V1:077fa043-7f00-0001-01e2-d461a7f8eba9","MGMT2005.200720","C","Practical Exam PM 1-3 p.m. ML6","","",""
"URN:X-WEBCT-VISTA-V1:077fa237-7f00-0001-01e2-d461078ba82e","MGMT2005.200720","C","Practical Exam EVENING ML6","","",""
"URN:X-WEBCT-VISTA-V1:0888c351-7f00-0001-01e2-d4611d1362f9","MGMT1000.200720","C","Discussion group 01","","",""
"URN:X-WEBCT-VISTA-V1:0888c39f-7f00-0001-01e2-d461927030fa","MGMT1000.200720","C","Discussion group 02","","",""
"URN:X-WEBCT-VISTA-V1:0888c3f8-7f00-0001-01e2-d4614fce361c","MGMT1000.200720","C","Discussion group 03","","",""
"URN:X-WEBCT-VISTA-V1:0888c46f-7f00-0001-01e2-d4611cf374d6","MGMT1000.200720","C","Discussion group 04","","",""
"URN:X-WEBCT-VISTA-V1:0888c4c3-7f00-0001-01e2-d461e18cefd4","MGMT1000.200720","C","Discussion group 05","","",""
"URN:X-WEBCT-VISTA-V1:0888c533-7f00-0001-01e2-d46164a29e94","MGMT1000.200720","C","Discussion group 06","","",""
"URN:X-WEBCT-VISTA-V1:0888c58e-7f00-0001-01e2-d461df47bd7a","MGMT1000.200720","C","Discussion group 07","","",""
"URN:X-WEBCT-VISTA-V1:0888c5f5-7f00-0001-01e2-d461902f3c24","MGMT1000.200720","C","Discussion group 08","","",""
"URN:X-WEBCT-VISTA-V1:0888c64e-7f00-0001-01e2-d46196c7c559","MGMT1000.200720","C","Discussion group 09","","",""
"URN:X-WEBCT-VISTA-V1:0888c6ae-7f00-0001-01e2-d4612b29d9db","MGMT1000.200720","C","Discussion group 10","","",""
"URN:X-WEBCT-VISTA-V1:0888c712-7f00-0001-01e2-d46100d1ec14","MGMT1000.200720","C","Discussion group 11","","",""
"URN:X-WEBCT-VISTA-V1:0888c774-7f00-0001-01e2-d461d0ca316d","MGMT1000.200720","C","Discussion group 12","","",""
"URN:X-WEBCT-VISTA-V1:0888c7c8-7f00-0001-01e2-d461ea3f6fbb","MGMT1000.200720","C","Discussion group 13","","",""
"URN:X-WEBCT-VISTA-V1:0888c81c-7f00-0001-01e2-d4612eb5c656","MGMT1000.200720","C","Discussion group 14","","",""
"URN:X-WEBCT-VISTA-V1:0888c872-7f00-0001-01e2-d46177533543","MGMT1000.200720","C","Discussion group 15","","",""
"URN:X-WEBCT-VISTA-V1:0888c8c9-7f00-0001-01e2-d46198072ce8","MGMT1000.200720","C","Discussion group 16","","",""
"URN:X-WEBCT-VISTA-V1:0888c920-7f00-0001-01e2-d46133ecaaad","MGMT1000.200720","C","Discussion group 17","","",""
"URN:X-WEBCT-VISTA-V1:0888c989-7f00-0001-01e2-d4610d006dfd","MGMT1000.200720","C","Discussion group 18","","",""
"URN:X-WEBCT-VISTA-V1:0888c9e8-7f00-0001-01e2-d461e98c49e4","MGMT1000.200720","C","Discussion group 19","","",""
"URN:X-WEBCT-VISTA-V1:0888ca40-7f00-0001-01e2-d461add17116","MGMT1000.200720","C","Discussion group 20","","",""
"URN:X-WEBCT-VISTA-V1:0a3c9fd1-7f00-0001-0176-6d9c347dd0d7","FOUN1008.200820.WALKES","C","Proposal Group 1","","",""
"URN:X-WEBCT-VISTA-V1:0a3c9fdd-7f00-0001-0176-6d9cc36f1b25","FOUN1008.200820.WALKES","C","Proposal Group 2","","",""
"URN:X-WEBCT-VISTA-V1:0a3c9fe2-7f00-0001-0176-6d9cec092df2","FOUN1008.200820.WALKES","C","Proposal Group 3","","",""
"URN:X-WEBCT-VISTA-V1:14e1055d-7f00-0001-0176-6d9c98f96f9a","MGMT1000.200820","C","A TO H GROUP 01","","",""
"URN:X-WEBCT-VISTA-V1:14e10568-7f00-0001-0176-6d9c5b5b4fa3","MGMT1000.200820","C","A TO H GROUP 02","","",""
"URN:X-WEBCT-VISTA-V1:14e1056c-7f00-0001-0176-6d9cd6d6e814","MGMT1000.200820","C","A TO H GROUP 03","","",""
"URN:X-WEBCT-VISTA-V1:14e1059f-7f00-0001-0176-6d9cd1a57bd8","MGMT1000.200820","C","A TO H GROUP 04","","",""
"URN:X-WEBCT-VISTA-V1:14e105a3-7f00-0001-0176-6d9c2e837c53","MGMT1000.200820","C","A TO H GROUP 05","","",""
"URN:X-WEBCT-VISTA-V1:14e105a8-7f00-0001-0176-6d9c2db1a475","MGMT1000.200820","C","A TO H GROUP 06","","",""
"URN:X-WEBCT-VISTA-V1:14e105ac-7f00-0001-0176-6d9ca5bbadaf","MGMT1000.200820","C","A TO H GROUP 07","","",""
"URN:X-WEBCT-VISTA-V1:14e105b1-7f00-0001-0176-6d9cdea252bb","MGMT1000.200820","C","A TO H GROUP 08","","",""
"URN:X-WEBCT-VISTA-V1:14e105b5-7f00-0001-0176-6d9c29cddddc","MGMT1000.200820","C","A TO H GROUP 09","","",""
"URN:X-WEBCT-VISTA-V1:14e105cb-7f00-0001-0176-6d9c9e154019","MGMT1000.200820","C","A TO H GROUP 10","","",""
"URN:X-WEBCT-VISTA-V1:14e105cf-7f00-0001-0176-6d9cfc9ad5ba","MGMT1000.200820","C","I to Z group 01","","",""
"URN:X-WEBCT-VISTA-V1:14e105d4-7f00-0001-0176-6d9cb13c3379","MGMT1000.200820","C","I to Z group 02","","",""
"URN:X-WEBCT-VISTA-V1:14e105d8-7f00-0001-0176-6d9c94aee2c1","MGMT1000.200820","C","I to Z group 03","","",""
"URN:X-WEBCT-VISTA-V1:14e105dd-7f00-0001-0176-6d9ceda6dcc7","MGMT1000.200820","C","I to Z group 04","","",""
"URN:X-WEBCT-VISTA-V1:14e105e1-7f00-0001-0176-6d9caad33d37","MGMT1000.200820","C","I to Z group 05","","",""
"URN:X-WEBCT-VISTA-V1:14e105e5-7f00-0001-0176-6d9ceda9d503","MGMT1000.200820","C","I to Z group 06","","",""
"URN:X-WEBCT-VISTA-V1:14e10602-7f00-0001-0176-6d9c5f43ef5c","MGMT1000.200820","C","I to Z group 07","","",""
"URN:X-WEBCT-VISTA-V1:14e10606-7f00-0001-0176-6d9c17bd5e13","MGMT1000.200820","C","I to Z group 08","","",""
"URN:X-WEBCT-VISTA-V1:14e1060b-7f00-0001-0176-6d9c30723df3","MGMT1000.200820","C","I to Z group 09","","",""
"URN:X-WEBCT-VISTA-V1:14e1060f-7f00-0001-0176-6d9cf46c43ab","MGMT1000.200820","C","I to Z group 10","","",""
"URN:X-WEBCT-VISTA-V1:14e2345c-7f00-0001-01e2-d46141956d74","ENVT6220.200720","C","all students","","",""
"URN:X-WEBCT-VISTA-V1:17c75ecf-7f00-0001-00d0-3facace40e74","MGMT1000:200730","C","Discussion group 01","","",""
"URN:X-WEBCT-VISTA-V1:17c75ef3-7f00-0001-00d0-3fac2d9a7b8e","MGMT1000:200730","C","Discussion group 02","","",""
"URN:X-WEBCT-VISTA-V1:17c75f19-7f00-0001-00d0-3fac81dd6341","MGMT1000:200730","C","Discussion group 03","","",""
"URN:X-WEBCT-VISTA-V1:17c75f1e-7f00-0001-00d0-3facb44ef800","MGMT1000:200730","C","Discussion group 04","","",""
"URN:X-WEBCT-VISTA-V1:17c75f24-7f00-0001-00d0-3fac63839821","MGMT1000:200730","C","Discussion group 05","","",""
"URN:X-WEBCT-VISTA-V1:17c75f29-7f00-0001-00d0-3fac745f0a4d","MGMT1000:200730","C","Discussion group 06","","",""
"URN:X-WEBCT-VISTA-V1:17c75f60-7f00-0001-00d0-3facbb7f3f7e","MGMT1000:200730","C","Discussion group 07","","",""
"URN:X-WEBCT-VISTA-V1:17c75f65-7f00-0001-00d0-3fac6450ebd6","MGMT1000:200730","C","Discussion group 08","","",""
"URN:X-WEBCT-VISTA-V1:17c75f6a-7f00-0001-00d0-3fac69c7fb60","MGMT1000:200730","C","Discussion group 09","","",""
"URN:X-WEBCT-VISTA-V1:17c75f70-7f00-0001-00d0-3fac1775ac08","MGMT1000:200730","C","Discussion group 10","","",""
"URN:X-WEBCT-VISTA-V1:17c75f79-7f00-0001-00d0-3facef973af3","MGMT1000:200730","C","Discussion group 11","","",""
"URN:X-WEBCT-VISTA-V1:17c75f7f-7f00-0001-00d0-3facf6e4f5c1","MGMT1000:200730","C","Discussion group 12","","",""
"URN:X-WEBCT-VISTA-V1:17c75f84-7f00-0001-00d0-3fac75f5594d","MGMT1000:200730","C","Discussion group 13","","",""
"URN:X-WEBCT-VISTA-V1:17c75f89-7f00-0001-00d0-3fac20bc8993","MGMT1000:200730","C","Discussion group 14","","",""
"URN:X-WEBCT-VISTA-V1:17c75f8f-7f00-0001-00d0-3fac90352006","MGMT1000:200730","C","Discussion group 15","","",""
"URN:X-WEBCT-VISTA-V1:17c75f94-7f00-0001-00d0-3facefd1781a","MGMT1000:200730","C","Discussion group 16","","",""
"URN:X-WEBCT-VISTA-V1:17c75f9a-7f00-0001-00d0-3fac648c94ce","MGMT1000:200730","C","Discussion group 17","","",""
"URN:X-WEBCT-VISTA-V1:17c75f9f-7f00-0001-00d0-3facc5c7eabd","MGMT1000:200730","C","Discussion group 18","","",""
"URN:X-WEBCT-VISTA-V1:17c75fa4-7f00-0001-00d0-3fac1ee008de","MGMT1000:200730","C","Discussion group 19","","",""
"URN:X-WEBCT-VISTA-V1:17c75faa-7f00-0001-00d0-3fac64b3bc2b","MGMT1000:200730","C","Discussion group 20","","",""
"URN:X-WEBCT-VISTA-V1:1bda23bc-7f00-0001-01a0-1bb65019c33c","OUTREACH","S","Cave Hill Virtual Forum","","",""
"URN:X-WEBCT-VISTA-V1:1de58aa5-7f00-0001-01e2-d4612600a4bb","MGMT2006.200720","C","Individual Assignment Group 1","","",""
"URN:X-WEBCT-VISTA-V1:1de58b68-7f00-0001-01e2-d46182fa4b8d","MGMT2006.200720","C","Individual Assignment Group 2","","",""
"URN:X-WEBCT-VISTA-V1:1de58c4f-7f00-0001-01e2-d461751f5e6b","MGMT2006.200720","C","Individual Assignment Group 3","","",""
"URN:X-WEBCT-VISTA-V1:1de58d44-7f00-0001-01e2-d461f54d7389","MGMT2006.200720","C","Individual Assignment Group 4","","",""
"URN:X-WEBCT-VISTA-V1:1de58e48-7f00-0001-01e2-d461fc08cf97","MGMT2006.200720","C","Individual Assignment Group 5","","",""
"URN:X-WEBCT-VISTA-V1:2390b132-7f00-0001-0176-6d9c356fa435","PSYC2016.200820","C","Communication Psychology 1, Communication Psychology 2 1","","",""
"URN:X-WEBCT-VISTA-V1:2390b187-7f00-0001-0176-6d9c18f68ca2","PSYC2016.200820","C","Communication Psychology 1, Communication Psychology 2 2","","",""
"URN:X-WEBCT-VISTA-V1:2390b191-7f00-0001-0176-6d9c4181bb2b","PSYC2016.200820","C","Communication Psychology 1, Communication Psychology 2 3","","",""
"URN:X-WEBCT-VISTA-V1:2390b19a-7f00-0001-0176-6d9cf5e02d87","PSYC2016.200820","C","Communication Psychology 1, Communication Psychology 2 4","","",""
"URN:X-WEBCT-VISTA-V1:2390b1a3-7f00-0001-0176-6d9c5fc005b8","PSYC2016.200820","C","Communication Psychology 1, Communication Psychology 2 5","","",""
"URN:X-WEBCT-VISTA-V1:285a3892-7f00-0001-0176-6d9c91682975","","C","2008 - 2009, Semester 2 : Undergraduate Full Year","","",""
"URN:X-WEBCT-VISTA-V1:29f2d844-7f00-0001-01e2-d4611d82585f","MGMT2006.200720","C","Project Group # 01","","",""
"URN:X-WEBCT-VISTA-V1:29f2d852-7f00-0001-01e2-d46147b03800","MGMT2006.200720","C","Project Group # 02","","",""
"URN:X-WEBCT-VISTA-V1:29f2d85c-7f00-0001-01e2-d461b137e80d","MGMT2006.200720","C","Project Group # 03","","",""
"URN:X-WEBCT-VISTA-V1:29f2d867-7f00-0001-01e2-d461e0f4b10a","MGMT2006.200720","C","Project Group # 04","","",""
"URN:X-WEBCT-VISTA-V1:29f2d871-7f00-0001-01e2-d461fe777bc2","MGMT2006.200720","C","Project Group # 05","","",""
"URN:X-WEBCT-VISTA-V1:29f2d87b-7f00-0001-01e2-d461b78997b5","MGMT2006.200720","C","Project Group # 06","","",""
"URN:X-WEBCT-VISTA-V1:29f2d886-7f00-0001-01e2-d46163447723","MGMT2006.200720","C","Project Group # 07","","",""
"URN:X-WEBCT-VISTA-V1:29f2d890-7f00-0001-01e2-d461e926721b","MGMT2006.200720","C","Project Group # 08","","",""
"URN:X-WEBCT-VISTA-V1:29f2d89a-7f00-0001-01e2-d461d128b5d1","MGMT2006.200720","C","Project Group # 09","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8a3-7f00-0001-01e2-d46110857daa","MGMT2006.200720","C","Project Group # 10","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8ad-7f00-0001-01e2-d461a5a53a91","MGMT2006.200720","C","Project Group # 11","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8b7-7f00-0001-01e2-d46131521b03","MGMT2006.200720","C","Project Group # 12","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8c1-7f00-0001-01e2-d46123b33d7a","MGMT2006.200720","C","Project Group # 13","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8cc-7f00-0001-01e2-d46156ea819b","MGMT2006.200720","C","Project Group # 14","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8d5-7f00-0001-01e2-d461d715f2cb","MGMT2006.200720","C","Project Group # 15","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8df-7f00-0001-01e2-d461d4d5f4a0","MGMT2006.200720","C","Project Group # 16","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8e9-7f00-0001-01e2-d46165afc057","MGMT2006.200720","C","Project Group # 17","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8f3-7f00-0001-01e2-d461acbb71ff","MGMT2006.200720","C","Project Group # 18","","",""
"URN:X-WEBCT-VISTA-V1:29f2d8fd-7f00-0001-01e2-d46115a249a3","MGMT2006.200720","C","Project Group # 19","","",""
"URN:X-WEBCT-VISTA-V1:29f2d907-7f00-0001-01e2-d461c3622060","MGMT2006.200720","C","Project Group # 20","","",""
"URN:X-WEBCT-VISTA-V1:29f2d911-7f00-0001-01e2-d461dce8aa07","MGMT2006.200720","C","Project Group # 21","","",""
"URN:X-WEBCT-VISTA-V1:29f2d91b-7f00-0001-01e2-d461f89b316b","MGMT2006.200720","C","Project Group # 22","","",""
"URN:X-WEBCT-VISTA-V1:29f2d929-7f00-0001-01e2-d461bf09aad8","MGMT2006.200720","C","Project Group # 23","","",""
"URN:X-WEBCT-VISTA-V1:29f2d936-7f00-0001-01e2-d4619d79bca0","MGMT2006.200720","C","Project Group # 24","","",""
"URN:X-WEBCT-VISTA-V1:29f2d942-7f00-0001-01e2-d46196dba060","MGMT2006.200720","C","Project Group # 25","","",""
"URN:X-WEBCT-VISTA-V1:29f2d94d-7f00-0001-01e2-d4612fd2b09d","MGMT2006.200720","C","Project Group # 26","","",""
"URN:X-WEBCT-VISTA-V1:29f2d957-7f00-0001-01e2-d461509b5865","MGMT2006.200720","C","Project Group # 27","","",""
"URN:X-WEBCT-VISTA-V1:29f2d961-7f00-0001-01e2-d46186ea65fd","MGMT2006.200720","C","Project Group # 28","","",""
"URN:X-WEBCT-VISTA-V1:29f2d96b-7f00-0001-01e2-d461af00d730","MGMT2006.200720","C","Project Group # 29","","",""
"URN:X-WEBCT-VISTA-V1:29f2d975-7f00-0001-01e2-d4613adc0337","MGMT2006.200720","C","Project Group # 30","","",""
"URN:X-WEBCT-VISTA-V1:29f2d97f-7f00-0001-01e2-d461bbcb8d92","MGMT2006.200720","C","Project Group # 31","","",""
"URN:X-WEBCT-VISTA-V1:29f2d98e-7f00-0001-01e2-d461c1c6e873","MGMT2006.200720","C","Project Group # 32","","",""
"URN:X-WEBCT-VISTA-V1:29f2d997-7f00-0001-01e2-d46111093de0","MGMT2006.200720","C","Project Group # 33","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9a1-7f00-0001-01e2-d461291f4113","MGMT2006.200720","C","Project Group # 34","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9ab-7f00-0001-01e2-d46199f4ca2a","MGMT2006.200720","C","Project Group # 35","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9d0-7f00-0001-01e2-d4615138a6b6","MGMT2006.200720","C","Project Group # 36","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9db-7f00-0001-01e2-d461f09490f4","MGMT2006.200720","C","Project Group # 37","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9e4-7f00-0001-01e2-d4612fc8f2c4","MGMT2006.200720","C","Project Group # 38","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9ee-7f00-0001-01e2-d461e1ff9bf9","MGMT2006.200720","C","Project Group # 39","","",""
"URN:X-WEBCT-VISTA-V1:29f2d9f9-7f00-0001-01e2-d4618db68186","MGMT2006.200720","C","Project Group # 40","","",""
"URN:X-WEBCT-VISTA-V1:29f2da03-7f00-0001-01e2-d461ac35946f","MGMT2006.200720","C","Project Group # 41","","",""
"URN:X-WEBCT-VISTA-V1:29f2da24-7f00-0001-01e2-d4611b4d856f","MGMT2006.200720","C","Project Group # 42","","",""
"URN:X-WEBCT-VISTA-V1:29f2da31-7f00-0001-01e2-d461d01c374b","MGMT2006.200720","C","Project Group # 43","","",""
"URN:X-WEBCT-VISTA-V1:29f2da3c-7f00-0001-01e2-d461b77cc684","MGMT2006.200720","C","Project Group # 44","","",""
"URN:X-WEBCT-VISTA-V1:29f2da46-7f00-0001-01e2-d461fb79b608","MGMT2006.200720","C","Project Group # 45","","",""
"URN:X-WEBCT-VISTA-V1:29f2da50-7f00-0001-01e2-d461d26f32e7","MGMT2006.200720","C","Project Group # 46","","",""
"URN:X-WEBCT-VISTA-V1:29f2da5a-7f00-0001-01e2-d461048cd31e","MGMT2006.200720","C","Project Group # 47","","",""
"URN:X-WEBCT-VISTA-V1:29f2da64-7f00-0001-01e2-d461e42d32b0","MGMT2006.200720","C","Project Group # 48","","",""
"URN:X-WEBCT-VISTA-V1:29f2da6e-7f00-0001-01e2-d461a0d53c07","MGMT2006.200720","C","Project Group # 49","","",""
"URN:X-WEBCT-VISTA-V1:29f2da78-7f00-0001-01e2-d4615df12719","MGMT2006.200720","C","Project Group # 50","","",""
"URN:X-WEBCT-VISTA-V1:29f2da82-7f00-0001-01e2-d461dde5ad33","MGMT2006.200720","C","Project Group # 51","","",""
"URN:X-WEBCT-VISTA-V1:29f2da8c-7f00-0001-01e2-d461acf60a1e","MGMT2006.200720","C","Project Group # 52","","",""
"URN:X-WEBCT-VISTA-V1:29f2da96-7f00-0001-01e2-d461c3ae8d23","MGMT2006.200720","C","Project Group # 53","","",""
"URN:X-WEBCT-VISTA-V1:29f2dac0-7f00-0001-01e2-d4612bffadae","MGMT2006.200720","C","Project Group # 54","","",""
"URN:X-WEBCT-VISTA-V1:29f2daca-7f00-0001-01e2-d4612311bcb4","MGMT2006.200720","C","Project Group # 55","","",""
"URN:X-WEBCT-VISTA-V1:29f2dad4-7f00-0001-01e2-d4619bf86ef4","MGMT2006.200720","C","Project Group # 56","","",""
"URN:X-WEBCT-VISTA-V1:29f2dade-7f00-0001-01e2-d4612e483307","MGMT2006.200720","C","Project Group # 57","","",""
"URN:X-WEBCT-VISTA-V1:29f2dae9-7f00-0001-01e2-d4612e7725ea","MGMT2006.200720","C","Project Group # 58","","",""
"URN:X-WEBCT-VISTA-V1:29f2daf3-7f00-0001-01e2-d461e7bc1769","MGMT2006.200720","C","Project Group # 59","","",""
"URN:X-WEBCT-VISTA-V1:29f2dafc-7f00-0001-01e2-d46178d9176d","MGMT2006.200720","C","Project Group # 60","","",""
"URN:X-WEBCT-VISTA-V1:38859c19-7f00-0001-01e2-d4610eca3770","","C","0001 - Demo Courses","","",""
"URN:X-WEBCT-VISTA-V1:3887747f-7f00-0001-01e2-d4611dcb9d8b","URN:X-WEBCT-VISTA-V1:38859c19-7f00-0001-01e2-d4610eca3770","C","Demo 101 - Whittington","","",""
"URN:X-WEBCT-VISTA-V1:3ac76735-7f00-0001-00d0-3fac0bb37910","FREN2301.Training.KMabana","C","B","","",""
"URN:X-WEBCT-VISTA-V1:3c7c2c0b-7f00-0001-01e2-d461c5fcfedd","URN:X-WEBCT-VISTA-V1:38859c19-7f00-0001-01e2-d4610eca3770","C","Demo 101 - Benskin","","",""
"URN:X-WEBCT-VISTA-V1:40171718-7f00-0001-01a0-1bb63a2f2bf2","MGMT1000.200810","C","I to Z group 01","","",""
"URN:X-WEBCT-VISTA-V1:40171781-7f00-0001-01a0-1bb682744d4f","MGMT1000.200810","C","I to Z group 02","","",""
"URN:X-WEBCT-VISTA-V1:4017178a-7f00-0001-01a0-1bb6d3153bcd","MGMT1000.200810","C","I to Z group 03","","",""
"URN:X-WEBCT-VISTA-V1:40171792-7f00-0001-01a0-1bb6536365f2","MGMT1000.200810","C","I to Z group 04","","",""
"URN:X-WEBCT-VISTA-V1:4017179a-7f00-0001-01a0-1bb6df20d147","MGMT1000.200810","C","I to Z group 05","","",""
"URN:X-WEBCT-VISTA-V1:401717a2-7f00-0001-01a0-1bb605307375","MGMT1000.200810","C","I to Z group 06","","",""
